ticker,corp_name,sector,corp_code,quarter,price,shares
287840,인투셀,기술성장기업부,KR7287840003,3분기,37600.0,15021960
048530,인트론바이오,기술성장기업부,KR7048530000,1분기,3350.0,33191547
048530,인트론바이오,기술성장기업부,KR7048530000,2분기,3630.0,33191547
048530,인트론바이오,기술성장기업부,KR7048530000,3분기,3740.0,33191547
115310,인포바인,벤처기업부,KR7115310005,1분기,29450.0,3192883
115310,인포바인,벤처기업부,KR7115310005,2분기,42600.0,3192883
115310,인포바인,벤처기업부,KR7115310005,3분기,64400.0,3192883
039290,인포뱅크,중견기업부,KR7039290002,1분기,5840.0,8693978
039290,인포뱅크,중견기업부,KR7039290002,2분기,6600.0,8693978
039290,인포뱅크,중견기업부,KR7039290002,3분기,5930.0,8693978
071200,인피니트헬스케어,중견기업부,KR7071200000,1분기,4883.0,24396458
071200,인피니트헬스케어,중견기업부,KR7071200000,2분기,6792.0,24396458
071200,인피니트헬스케어,중견기업부,KR7071200000,3분기,5950.0,24396458
101930,인화정공,우량기업부,KR7101930006,1분기,32250.0,9232882
101930,인화정공,우량기업부,KR7101930006,2분기,36150.0,9232882
101930,인화정공,우량기업부,KR7101930006,3분기,55300.0,9232882
333430,일승,중견기업부,KR7333430007,1분기,3905.0,30726747
333430,일승,중견기업부,KR7333430007,2분기,4280.0,30726747
333430,일승,중견기업부,KR7333430007,3분기,7700.0,30726747
068330,일신바이오,중견기업부,KR7068330000,1분기,979.0,44216140
068330,일신바이오,중견기업부,KR7068330000,2분기,1708.0,44216140
068330,일신바이오,중견기업부,KR7068330000,3분기,1609.0,44216140
178780,일월지엠엘,중견기업부,KR7178780003,1분기,3175.0,18639195
178780,일월지엠엘,중견기업부,KR7178780003,2분기,2675.0,18639195
178780,일월지엠엘,중견기업부,KR7178780003,3분기,3030.0,18639195
019540,일지테크,우량기업부,KR7019540004,1분기,3670.0,13513500
019540,일지테크,우량기업부,KR7019540004,2분기,4310.0,13513500
019540,일지테크,우량기업부,KR7019540004,3분기,3930.0,13513500
094820,일진파워,우량기업부,KR7094820008,1분기,8250.0,15078709
094820,일진파워,우량기업부,KR7094820008,2분기,11820.0,15078709
094820,일진파워,우량기업부,KR7094820008,3분기,10270.0,15078709
950140,잉글우드랩,외국기업(소속부없음),KR8840110108,1분기,7700.0,19867866
950140,잉글우드랩,외국기업(소속부없음),KR8840110108,2분기,13030.0,19867866
950140,잉글우드랩,외국기업(소속부없음),KR8840110108,3분기,13900.0,19867866
049550,잉크테크,우량기업부,KR7049550007,1분기,3780.0,19606277
049550,잉크테크,우량기업부,KR7049550007,2분기,3380.0,19606277
049550,잉크테크,우량기업부,KR7049550007,3분기,3065.0,19606277
389020,자람테크놀로지,기술성장기업부,KR7389020009,1분기,37500.0,6326339
389020,자람테크놀로지,기술성장기업부,KR7389020009,2분기,40650.0,6326339
389020,자람테크놀로지,기술성장기업부,KR7389020009,3분기,36100.0,6326339
254120,자비스,기술성장기업부,KR7254120009,1분기,1541.0,30754270
254120,자비스,기술성장기업부,KR7254120009,2분기,1449.0,30754270
254120,자비스,기술성장기업부,KR7254120009,3분기,1352.0,30754270
043910,자연과환경,벤처기업부,KR7043910009,1분기,852.0,113391457
043910,자연과환경,벤처기업부,KR7043910009,2분기,731.0,113391457
043910,자연과환경,벤처기업부,KR7043910009,3분기,674.0,113391457
234920,자이글,관리종목(소속부없음),KR7234920007,1분기,3135.0,13530910
234920,자이글,관리종목(소속부없음),KR7234920007,2분기,4830.0,13530910
234920,자이글,관리종목(소속부없음),KR7234920007,3분기,4940.0,13530910
289220,자이언트스텝,기술성장기업부,KR7289220006,1분기,5100.0,22312221
289220,자이언트스텝,기술성장기업부,KR7289220006,2분기,7410.0,22312221
289220,자이언트스텝,기술성장기업부,KR7289220006,3분기,5720.0,22312221
049630,재영솔루텍,중견기업부,KR7049630007,1분기,625.0,116897560
049630,재영솔루텍,중견기업부,KR7049630007,2분기,850.0,116897560
049630,재영솔루텍,중견기업부,KR7049630007,3분기,819.0,116897560
417840,저스템,벤처기업부,KR7417840006,1분기,2616.0,22573581
417840,저스템,벤처기업부,KR7417840006,2분기,3744.0,22573581
417840,저스템,벤처기업부,KR7417840006,3분기,4102.0,22573581
110020,전진바이오팜,기술성장기업부,KR7110020005,1분기,2365.0,9058762
110020,전진바이오팜,기술성장기업부,KR7110020005,2분기,3835.0,9058762
110020,전진바이오팜,기술성장기업부,KR7110020005,3분기,2945.0,9058762
208140,정다운,우량기업부,KR7208140004,1분기,2520.0,32684246
208140,정다운,우량기업부,KR7208140004,2분기,2715.0,32684246
208140,정다운,우량기업부,KR7208140004,3분기,2670.0,32684246
040420,정상제이엘에스,우량기업부,KR7040420002,1분기,5600.0,15677552
040420,정상제이엘에스,우량기업부,KR7040420002,2분기,6210.0,15677552
040420,정상제이엘에스,우량기업부,KR7040420002,3분기,6340.0,15677552
045510,정원엔시스,중견기업부,KR7045510005,1분기,779.0,32209292
045510,정원엔시스,중견기업부,KR7045510005,2분기,900.0,32209292
045510,정원엔시스,중견기업부,KR7045510005,3분기,1010.0,32209292
217190,제너셈,벤처기업부,KR7217190008,1분기,4896.0,13153761
217190,제너셈,벤처기업부,KR7217190008,2분기,4762.0,13153761
217190,제너셈,벤처기업부,KR7217190008,3분기,5903.0,13153761
095700,제넥신,기술성장기업부,KR7095700001,1분기,3985.0,45540494
095700,제넥신,기술성장기업부,KR7095700001,2분기,4735.0,45540494
095700,제넥신,기술성장기업부,KR7095700001,3분기,5520.0,45540494
122310,제노레이,우량기업부,KR7122310006,1분기,5390.0,14553844
122310,제노레이,우량기업부,KR7122310006,2분기,5720.0,14553844
122310,제노레이,우량기업부,KR7122310006,3분기,5050.0,14553844
361390,제노코,벤처기업부,KR7361390008,1분기,15400.0,9404397
361390,제노코,벤처기업부,KR7361390008,2분기,19170.0,9404397
361390,제노코,벤처기업부,KR7361390008,3분기,16790.0,9404397
225220,제놀루션,벤처기업부,KR7225220003,1분기,2240.0,19190021
225220,제놀루션,벤처기업부,KR7225220003,2분기,2235.0,19190021
225220,제놀루션,벤처기업부,KR7225220003,3분기,2285.0,19190021
123330,제닉,벤처기업부,KR7123330003,1분기,21700.0,7968680
123330,제닉,벤처기업부,KR7123330003,2분기,40300.0,7968680
123330,제닉,벤처기업부,KR7123330003,3분기,24650.0,7968680
381620,제닉스로보틱스,중견기업부,KR7381620004,1분기,9060.0,13117920
381620,제닉스로보틱스,중견기업부,KR7381620004,2분기,7450.0,13117920
381620,제닉스로보틱스,중견기업부,KR7381620004,3분기,12470.0,13117920
159580,제로투세븐,중견기업부,KR7159580000,1분기,4600.0,20032636
159580,제로투세븐,중견기업부,KR7159580000,2분기,4865.0,20032636
159580,제로투세븐,중견기업부,KR7159580000,3분기,4385.0,20032636
147830,제룡산업,벤처기업부,KR7147830004,1분기,5140.0,20000000
147830,제룡산업,벤처기업부,KR7147830004,2분기,6590.0,20000000
147830,제룡산업,벤처기업부,KR7147830004,3분기,5930.0,20000000
033100,제룡전기,우량기업부,KR7033100009,1분기,31700.0,16062409
033100,제룡전기,우량기업부,KR7033100009,2분기,43600.0,16062409
033100,제룡전기,우량기업부,KR7033100009,3분기,32900.0,16062409
079370,제우스,우량기업부,KR7079370003,1분기,13500.0,31016990
079370,제우스,우량기업부,KR7079370003,2분기,12830.0,31016990
079370,제우스,우량기업부,KR7079370003,3분기,16030.0,31016990
054950,제이브이엠,우량기업부,KR7054950001,1분기,21550.0,12089892
054950,제이브이엠,우량기업부,KR7054950001,2분기,26000.0,12089892
054950,제이브이엠,우량기업부,KR7054950001,3분기,30750.0,12089892
023440,제이스코홀딩스,중견기업부,KR7023440001,1분기,1817.0,90142761
023440,제이스코홀딩스,중견기업부,KR7023440001,2분기,1928.0,90142761
023440,제이스코홀딩스,중견기업부,KR7023440001,3분기,1325.0,90142761
090470,제이스텍,우량기업부,KR7090470006,1분기,4050.0,17476594
090470,제이스텍,우량기업부,KR7090470006,2분기,3665.0,17476594
090470,제이스텍,우량기업부,KR7090470006,3분기,3320.0,17476594
137950,제이씨케미칼,우량기업부,KR7137950002,1분기,3760.0,22267814
137950,제이씨케미칼,우량기업부,KR7137950002,2분기,3925.0,22267814
137950,제이씨케미칼,우량기업부,KR7137950002,3분기,3350.0,22267814
033320,제이씨현시스템,벤처기업부,KR7033320003,1분기,4825.0,19114432
033320,제이씨현시스템,벤처기업부,KR7033320003,2분기,5390.0,19114432
033320,제이씨현시스템,벤처기업부,KR7033320003,3분기,4850.0,19114432
417500,제이아이테크,우량기업부,KR7417500006,1분기,3105.0,32784744
417500,제이아이테크,우량기업부,KR7417500006,2분기,3545.0,32784744
417500,제이아이테크,우량기업부,KR7417500006,3분기,3315.0,32784744
204270,제이앤티씨,중견기업부,KR7204270003,1분기,14770.0,57848466
204270,제이앤티씨,중견기업부,KR7204270003,2분기,18440.0,57848466
204270,제이앤티씨,중견기업부,KR7204270003,3분기,24600.0,57848466
127120,제이에스링크,벤처기업부,KR7127120004,1분기,6980.0,34119112
127120,제이에스링크,벤처기업부,KR7127120004,2분기,9880.0,34119112
127120,제이에스링크,벤처기업부,KR7127120004,3분기,21450.0,34119112
026040,제이에스티나,중견기업부,KR7026040006,1분기,1751.0,16503790
026040,제이에스티나,중견기업부,KR7026040006,2분기,2965.0,16503790
026040,제이에스티나,중견기업부,KR7026040006,3분기,3695.0,16503790
452160,제이엔비,중견기업부,KR7452160005,1분기,4940.0,9617527
452160,제이엔비,중견기업부,KR7452160005,2분기,5380.0,9617527
452160,제이엔비,중견기업부,KR7452160005,3분기,8130.0,9617527
126880,제이엔케이글로벌,우량기업부,KR7126880004,1분기,3905.0,23204903
126880,제이엔케이글로벌,우량기업부,KR7126880004,2분기,3955.0,23204903
126880,제이엔케이글로벌,우량기업부,KR7126880004,3분기,4305.0,23204903
322510,제이엘케이,기술성장기업부,KR7322510009,1분기,6440.0,25725892
322510,제이엘케이,기술성장기업부,KR7322510009,2분기,6490.0,25725892
322510,제이엘케이,기술성장기업부,KR7322510009,3분기,5730.0,25725892
033050,제이엠아이,벤처기업부,KR7033050006,1분기,796.0,32579342
033050,제이엠아이,벤처기업부,KR7033050006,2분기,901.0,32579342
033050,제이엠아이,벤처기업부,KR7033050006,3분기,823.0,32579342
094970,제이엠티,벤처기업부,KR7094970001,1분기,2340.0,16748240
094970,제이엠티,벤처기업부,KR7094970001,2분기,2235.0,16748240
094970,제이엠티,벤처기업부,KR7094970001,3분기,2945.0,16748240
418550,제이오,기술성장기업부,KR7418550000,1분기,9940.0,32017673
418550,제이오,기술성장기업부,KR7418550000,2분기,8320.0,32017673
418550,제이오,기술성장기업부,KR7418550000,3분기,7300.0,32017673
060230,제이케이시냅스,중견기업부,KR7060230000,1분기,7298.0,9759364
060230,제이케이시냅스,중견기업부,KR7060230000,2분기,4872.0,9759364
060230,제이케이시냅스,중견기업부,KR7060230000,3분기,3707.0,9759364
420570,제이투케이바이오,벤처기업부,KR7420570004,1분기,12280.0,5847483
420570,제이투케이바이오,벤처기업부,KR7420570004,2분기,10230.0,5847483
420570,제이투케이바이오,벤처기업부,KR7420570004,3분기,9190.0,5847483
089790,제이티,벤처기업부,KR7089790000,1분기,3720.0,10315513
089790,제이티,벤처기업부,KR7089790000,2분기,4230.0,10315513
089790,제이티,벤처기업부,KR7089790000,3분기,5180.0,10315513
0010V0,제이피아이헬스케어,벤처기업부,KR70010V0005,1분기,,5105400
0010V0,제이피아이헬스케어,벤처기업부,KR70010V0005,2분기,,5105400
0010V0,제이피아이헬스케어,벤처기업부,KR70010V0005,3분기,22700.0,5105400
412540,제일엠앤에스,관리종목(소속부없음),KR7412540007,1분기,5210.0,20600665
412540,제일엠앤에스,관리종목(소속부없음),KR7412540007,2분기,3935.0,20600665
412540,제일엠앤에스,관리종목(소속부없음),KR7412540007,3분기,3935.0,20600665
199820,제일일렉트릭,우량기업부,KR7199820002,1분기,8300.0,22220000
199820,제일일렉트릭,우량기업부,KR7199820002,2분기,10210.0,22220000
199820,제일일렉트릭,우량기업부,KR7199820002,3분기,9660.0,22220000
038010,제일테크노스,우량기업부,KR7038010005,1분기,5860.0,9000000
038010,제일테크노스,우량기업부,KR7038010005,2분기,6340.0,9000000
038010,제일테크노스,우량기업부,KR7038010005,3분기,6740.0,9000000
080220,제주반도체,우량기업부,KR7080220007,1분기,12520.0,34442833
080220,제주반도체,우량기업부,KR7080220007,2분기,15460.0,34442833
080220,제주반도체,우량기업부,KR7080220007,3분기,18090.0,34442833
216080,제테마,우량기업부,KR7216080002,1분기,7100.0,37209099
216080,제테마,우량기업부,KR7216080002,2분기,6830.0,37209099
216080,제테마,우량기업부,KR7216080002,3분기,6230.0,37209099
337930,젝시믹스,우량기업부,KR7337930002,1분기,5850.0,29676475
337930,젝시믹스,우량기업부,KR7337930002,2분기,5840.0,29676475
337930,젝시믹스,우량기업부,KR7337930002,3분기,5150.0,29676475
229000,젠큐릭스,기술성장기업부,KR7229000005,1분기,1595.0,23428165
229000,젠큐릭스,기술성장기업부,KR7229000005,2분기,2025.0,23428165
229000,젠큐릭스,기술성장기업부,KR7229000005,3분기,1752.0,23428165
082270,젬백스,벤처기업부,KR7082270000,1분기,32900.0,44185583
082270,젬백스,벤처기업부,KR7082270000,2분기,61500.0,44185583
082270,젬백스,벤처기업부,KR7082270000,3분기,50400.0,44185583
034940,조아제약,중견기업부,KR7034940007,1분기,983.0,30979827
034940,조아제약,중견기업부,KR7034940007,2분기,1020.0,30979827
034940,조아제약,중견기업부,KR7034940007,3분기,1160.0,30979827
067000,조이시티,중견기업부,KR7067000000,1분기,1456.0,69903446
067000,조이시티,중견기업부,KR7067000000,2분기,1919.0,69903446
067000,조이시티,중견기업부,KR7067000000,3분기,1745.0,69903446
309930,조이웍스앤코,중견기업부,KR7309930006,1분기,1885.0,24487048
309930,조이웍스앤코,중견기업부,KR7309930006,2분기,2915.0,24487048
309930,조이웍스앤코,중견기업부,KR7309930006,3분기,2915.0,24487048
033340,좋은사람들,중견기업부,KR7033340001,1분기,576.0,96950558
033340,좋은사람들,중견기업부,KR7033340001,2분기,1539.0,96950558
033340,좋은사람들,중견기업부,KR7033340001,3분기,2000.0,96950558
036930,주성엔지니어링,우량기업부,KR7036930006,1분기,38150.0,46481121
036930,주성엔지니어링,우량기업부,KR7036930006,2분기,31050.0,46481121
036930,주성엔지니어링,우량기업부,KR7036930006,3분기,30900.0,46481121
072020,중앙백신,벤처기업부,KR7072020001,1분기,9700.0,9458687
072020,중앙백신,벤처기업부,KR7072020001,2분기,9860.0,9458687
072020,중앙백신,벤처기업부,KR7072020001,3분기,9690.0,9458687
000440,중앙에너비스,중견기업부,KR7000440008,1분기,13370.0,6227130
000440,중앙에너비스,중견기업부,KR7000440008,2분기,15960.0,6227130
000440,중앙에너비스,중견기업부,KR7000440008,3분기,15450.0,6227130
051980,중앙첨단소재,중견기업부,KR7051980001,1분기,3470.0,111091709
051980,중앙첨단소재,중견기업부,KR7051980001,2분기,2075.0,111091709
051980,중앙첨단소재,중견기업부,KR7051980001,3분기,2360.0,111091709
228760,지노믹트리,기술성장기업부,KR7228760005,1분기,15220.0,24626238
228760,지노믹트리,기술성장기업부,KR7228760005,2분기,12300.0,24626238
228760,지노믹트리,기술성장기업부,KR7228760005,3분기,22150.0,24626238
314130,지놈앤컴퍼니,기술성장기업부,KR7314130006,1분기,2205.0,34892981
314130,지놈앤컴퍼니,기술성장기업부,KR7314130006,2분기,2690.0,34892981
314130,지놈앤컴퍼니,기술성장기업부,KR7314130006,3분기,2705.0,34892981
389030,지니너스,기술성장기업부,KR7389030008,1분기,1278.0,33417445
389030,지니너스,기술성장기업부,KR7389030008,2분기,2200.0,33417445
389030,지니너스,기술성장기업부,KR7389030008,3분기,2015.0,33417445
263860,지니언스,벤처기업부,KR7263860009,1분기,11280.0,9079600
263860,지니언스,벤처기업부,KR7263860009,2분기,22500.0,9079600
263860,지니언스,벤처기업부,KR7263860009,3분기,26550.0,9079600
303030,지니틱스,벤처기업부,KR7303030001,1분기,880.0,37073689
303030,지니틱스,벤처기업부,KR7303030001,2분기,1119.0,37073689
303030,지니틱스,벤처기업부,KR7303030001,3분기,895.0,37073689
208350,지란지교시큐리티,벤처기업부,KR7208350009,1분기,2665.0,8501570
208350,지란지교시큐리티,벤처기업부,KR7208350009,2분기,2725.0,8501570
208350,지란지교시큐리티,벤처기업부,KR7208350009,3분기,3000.0,8501570
446840,지슨,기술성장기업부,KR7446840001,1분기,2130.0,55083083
446840,지슨,기술성장기업부,KR7446840001,2분기,2195.0,55083083
446840,지슨,기술성장기업부,KR7446840001,3분기,1916.0,55083083
144510,지씨셀,중견기업부,KR7144510005,1분기,20300.0,15800344
144510,지씨셀,중견기업부,KR7144510005,2분기,20250.0,15800344
144510,지씨셀,중견기업부,KR7144510005,3분기,18960.0,15800344
340450,지씨지놈,기술성장기업부,KR7340450006,1분기,,23650793
340450,지씨지놈,기술성장기업부,KR7340450006,2분기,9050.0,23650793
340450,지씨지놈,기술성장기업부,KR7340450006,3분기,7560.0,23650793
306620,지아이에스,벤처기업부,KR7306620006,1분기,2255.0,45765010
306620,지아이에스,벤처기업부,KR7306620006,2분기,2245.0,45765010
306620,지아이에스,벤처기업부,KR7306620006,3분기,2030.0,45765010
358570,지아이이노베이션,기술성장기업부,KR7358570000,1분기,12073.0,64089116
358570,지아이이노베이션,기술성장기업부,KR7358570000,2분기,20750.0,64089116
358570,지아이이노베이션,기술성장기업부,KR7358570000,3분기,18570.0,64089116
382480,지아이텍,벤처기업부,KR7382480002,1분기,2460.0,39357140
382480,지아이텍,벤처기업부,KR7382480002,2분기,2105.0,39357140
382480,지아이텍,벤처기업부,KR7382480002,3분기,2010.0,39357140
382800,지앤비에스 에코,우량기업부,KR7382800001,1분기,3290.0,31831041
382800,지앤비에스 에코,우량기업부,KR7382800001,2분기,3820.0,31831041
382800,지앤비에스 에코,우량기업부,KR7382800001,3분기,3040.0,31831041
051160,지어소프트,중견기업부,KR7051160000,1분기,9170.0,15474430
051160,지어소프트,중견기업부,KR7051160000,2분기,11940.0,15474430
051160,지어소프트,중견기업부,KR7051160000,3분기,7610.0,15474430
053050,지에스이,우량기업부,KR7053050001,1분기,2795.0,29987597
053050,지에스이,우량기업부,KR7053050001,2분기,2855.0,29987597
053050,지에스이,우량기업부,KR7053050001,3분기,2680.0,29987597
388610,지에프씨생명과학,기술성장기업부,KR7388610008,1분기,14270.0,5263709
388610,지에프씨생명과학,기술성장기업부,KR7388610008,2분기,32550.0,5263709
388610,지에프씨생명과학,기술성장기업부,KR7388610008,3분기,21950.0,5263709
493330,지에프아이,벤처기업부,KR7493330005,1분기,,7682146
493330,지에프아이,벤처기업부,KR7493330005,2분기,,7682146
493330,지에프아이,벤처기업부,KR7493330005,3분기,,7682146
119850,지엔씨에너지,우량기업부,KR7119850006,1분기,14230.0,16448909
119850,지엔씨에너지,우량기업부,KR7119850006,2분기,35950.0,16448909
119850,지엔씨에너지,우량기업부,KR7119850006,3분기,31450.0,16448909
065060,지엔코,중견기업부,KR7065060006,1분기,1219.0,23800804
065060,지엔코,중견기업부,KR7065060006,2분기,1261.0,23800804
065060,지엔코,중견기업부,KR7065060006,3분기,894.0,23800804
204840,지엘팜텍,기술성장기업부,KR7204840003,1분기,1030.0,77549006
204840,지엘팜텍,기술성장기업부,KR7204840003,2분기,1205.0,77549006
204840,지엘팜텍,기술성장기업부,KR7204840003,3분기,1140.0,77549006
311320,지오엘리먼트,기술성장기업부,KR7311320006,1분기,6810.0,12614560
311320,지오엘리먼트,기술성장기업부,KR7311320006,2분기,6700.0,12614560
311320,지오엘리먼트,기술성장기업부,KR7311320006,3분기,7170.0,12614560
456160,지투지바이오,기술성장기업부,KR7456160001,1분기,,16545359
456160,지투지바이오,기술성장기업부,KR7456160001,2분기,,16545359
456160,지투지바이오,기술성장기업부,KR7456160001,3분기,72872.0,16545359
388050,지투파워,벤처기업부,KR7388050007,1분기,6400.0,18709437
388050,지투파워,벤처기업부,KR7388050007,2분기,10190.0,18709437
388050,지투파워,벤처기업부,KR7388050007,3분기,8380.0,18709437
018120,진로발효,우량기업부,KR7018120006,1분기,17030.0,6621120
018120,진로발효,우량기업부,KR7018120006,2분기,18870.0,6621120
018120,진로발효,우량기업부,KR7018120006,3분기,19020.0,6621120
109820,진매트릭스,기술성장기업부,KR7109820001,1분기,2305.0,20393640
109820,진매트릭스,기술성장기업부,KR7109820001,2분기,2750.0,20393640
109820,진매트릭스,기술성장기업부,KR7109820001,3분기,2680.0,20393640
086060,진바이오텍,중견기업부,KR7086060001,1분기,3080.0,8610587
086060,진바이오텍,중견기업부,KR7086060001,2분기,4375.0,8610587
086060,진바이오텍,중견기업부,KR7086060001,3분기,4115.0,8610587
036890,진성티이씨,우량기업부,KR7036890002,1분기,9000.0,22032623
036890,진성티이씨,우량기업부,KR7036890002,2분기,11210.0,22032623
036890,진성티이씨,우량기업부,KR7036890002,3분기,12520.0,22032623
363250,진시스템,기술성장기업부,KR7363250002,1분기,10390.0,7757936
363250,진시스템,기술성장기업부,KR7363250002,2분기,7960.0,7757936
363250,진시스템,기술성장기업부,KR7363250002,3분기,6120.0,7757936
007370,진양제약,우량기업부,KR7007370000,1분기,5700.0,14134587
007370,진양제약,우량기업부,KR7007370000,2분기,6260.0,14134587
007370,진양제약,우량기업부,KR7007370000,3분기,5680.0,14134587
285800,진영,벤처기업부,KR7285800009,1분기,1906.0,17477270
285800,진영,벤처기업부,KR7285800009,2분기,2240.0,17477270
285800,진영,벤처기업부,KR7285800009,3분기,1971.0,17477270
085660,차바이오텍,중견기업부,KR7085660009,1분기,9970.0,92425795
085660,차바이오텍,중견기업부,KR7085660009,2분기,10760.0,92425795
085660,차바이오텍,중견기업부,KR7085660009,3분기,11080.0,92425795
261780,차백신연구소,기술성장기업부,KR7261780001,1분기,2740.0,26865246
261780,차백신연구소,기술성장기업부,KR7261780001,2분기,3040.0,26865246
261780,차백신연구소,기술성장기업부,KR7261780001,3분기,2660.0,26865246
351870,차이커뮤니케이션,중견기업부,KR7351870001,1분기,7770.0,11160642
351870,차이커뮤니케이션,중견기업부,KR7351870001,2분기,7460.0,11160642
351870,차이커뮤니케이션,중견기업부,KR7351870001,3분기,6140.0,11160642
094850,참좋은여행,벤처기업부,KR7094850005,1분기,5710.0,14000000
094850,참좋은여행,벤처기업부,KR7094850005,2분기,7510.0,14000000
094850,참좋은여행,벤처기업부,KR7094850005,3분기,6810.0,14000000
004650,창해에탄올,중견기업부,KR7004650008,1분기,8750.0,9190885
004650,창해에탄올,중견기업부,KR7004650008,2분기,9760.0,9190885
004650,창해에탄올,중견기업부,KR7004650008,3분기,9890.0,9190885
278280,천보,중견기업부,KR7278280003,1분기,32550.0,12025198
278280,천보,중견기업부,KR7278280003,2분기,40000.0,12025198
278280,천보,중견기업부,KR7278280003,3분기,41500.0,12025198
362320,청담글로벌,중견기업부,KR7362320004,1분기,5130.0,21151290
362320,청담글로벌,중견기업부,KR7362320004,2분기,6220.0,21151290
362320,청담글로벌,중견기업부,KR7362320004,3분기,8650.0,21151290
066360,체리부로,우량기업부,KR7066360009,1분기,765.0,47952015
066360,체리부로,우량기업부,KR7066360009,2분기,795.0,47952015
066360,체리부로,우량기업부,KR7066360009,3분기,790.0,47952015
047820,초록뱀미디어,중견기업부,KR7047820006,1분기,8100.0,24453930
047820,초록뱀미디어,중견기업부,KR7047820006,2분기,5860.0,24453930
047820,초록뱀미디어,중견기업부,KR7047820006,3분기,6460.0,24453930
094360,칩스앤미디어,벤처기업부,KR7094360005,1분기,16050.0,21334174
094360,칩스앤미디어,벤처기업부,KR7094360005,2분기,16910.0,21334174
094360,칩스앤미디어,벤처기업부,KR7094360005,3분기,16000.0,21334174
0082N0,카나프테라퓨틱스,기술성장기업부,KR70082N0008,1분기,,12956030
0082N0,카나프테라퓨틱스,기술성장기업부,KR70082N0008,2분기,,12956030
0082N0,카나프테라퓨틱스,기술성장기업부,KR70082N0008,3분기,,12956030
016920,카스,중견기업부,KR7016920001,1분기,1873.0,26493538
016920,카스,중견기업부,KR7016920001,2분기,1291.0,26493538
016920,카스,중견기업부,KR7016920001,3분기,1147.0,26493538
284620,카이노스메드,투자주의환기종목(소속부없음),KR7284620002,1분기,1213.0,33086953
284620,카이노스메드,투자주의환기종목(소속부없음),KR7284620002,2분기,997.0,33086953
284620,카이노스메드,투자주의환기종목(소속부없음),KR7284620002,3분기,1087.0,33086953
293490,카카오게임즈,중견기업부,KR7293490009,1분기,14370.0,89786911
293490,카카오게임즈,중견기업부,KR7293490009,2분기,19120.0,89786911
293490,카카오게임즈,중견기업부,KR7293490009,3분기,15610.0,89786911
140430,카티스,벤처기업부,KR7140430000,1분기,633.0,53447539
140430,카티스,벤처기업부,KR7140430000,2분기,919.0,53447539
140430,카티스,벤처기업부,KR7140430000,3분기,780.0,53447539
042000,카페24,기술성장기업부,KR7042000000,1분기,50300.0,24253054
042000,카페24,기술성장기업부,KR7042000000,2분기,48350.0,24253054
042000,카페24,기술성장기업부,KR7042000000,3분기,41400.0,24253054
313760,캐리,투자주의환기종목(소속부없음),KR7313760001,1분기,5360.0,11207186
313760,캐리,투자주의환기종목(소속부없음),KR7313760001,2분기,5470.0,11207186
313760,캐리,투자주의환기종목(소속부없음),KR7313760001,3분기,2300.0,11207186
317530,캐리소프트,기술성장기업부,KR7317530004,1분기,6150.0,17494882
317530,캐리소프트,기술성장기업부,KR7317530004,2분기,4890.0,17494882
317530,캐리소프트,기술성장기업부,KR7317530004,3분기,4610.0,17494882
071850,캐스텍코리아,투자주의환기종목(소속부없음),KR7071850002,1분기,1443.0,24260938
071850,캐스텍코리아,투자주의환기종목(소속부없음),KR7071850002,2분기,1615.0,24260938
071850,캐스텍코리아,투자주의환기종목(소속부없음),KR7071850002,3분기,1694.0,24260938
198080,캐프,우량기업부,KR7198080004,1분기,2180.0,21535185
198080,캐프,우량기업부,KR7198080004,2분기,2400.0,21535185
198080,캐프,우량기업부,KR7198080004,3분기,2200.0,21535185
210120,캔버스엔,중견기업부,KR7210120002,1분기,2610.0,24237478
210120,캔버스엔,중견기업부,KR7210120002,2분기,4735.0,24237478
210120,캔버스엔,중견기업부,KR7210120002,3분기,1551.0,24237478
050110,캠시스,중견기업부,KR7050110006,1분기,3325.0,14764823
050110,캠시스,중견기업부,KR7050110006,2분기,4060.0,14764823
050110,캠시스,중견기업부,KR7050110006,3분기,3884.0,14764823
452300,캡스톤파트너스,중견기업부,KR7452300007,1분기,2570.0,14169505
452300,캡스톤파트너스,중견기업부,KR7452300007,2분기,3690.0,14169505
452300,캡스톤파트너스,중견기업부,KR7452300007,3분기,2940.0,14169505
451760,컨텍,기술성장기업부,KR7451760003,1분기,10200.0,15768351
451760,컨텍,기술성장기업부,KR7451760003,2분기,9690.0,15768351
451760,컨텍,기술성장기업부,KR7451760003,3분기,8510.0,15768351
900310,컬러레이,외국기업(소속부없음),HK0000341732,1분기,786.0,64041675
900310,컬러레이,외국기업(소속부없음),HK0000341732,2분기,775.0,64041675
900310,컬러레이,외국기업(소속부없음),HK0000341732,3분기,697.0,64041675
078340,컴투스,중견기업부,KR7078340007,1분기,41850.0,12091313
078340,컴투스,중견기업부,KR7078340007,2분기,41450.0,12091313
078340,컴투스,중견기업부,KR7078340007,3분기,36550.0,12091313
063080,컴투스홀딩스,중견기업부,KR7063080006,1분기,21350.0,6595192
063080,컴투스홀딩스,중견기업부,KR7063080006,2분기,28900.0,6595192
063080,컴투스홀딩스,중견기업부,KR7063080006,3분기,20650.0,6595192
307930,컴퍼니케이,중견기업부,KR7307930008,1분기,4700.0,15610000
307930,컴퍼니케이,중견기업부,KR7307930008,2분기,6050.0,15610000
